Time,THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
21:20:00,4.926349E+03,4.481881E+03,2.542522E-01,4.392661E-01,8.158746E+03,1.494980E+04,4.210683E-01,1.466328E+00,5.140050E+03,4.422204E+03,2.652792E-01,4.333563E-01,3.979741E+02,4.734679E+02,2.054111E-02,4.638926E-02,9.809205E+03,7.276874E+03,5.061325E-01,7.130952E-01,1.081855E+04,6.477555E+03,5.582000E-01,6.347944E-01,1.562176E+04,8.607035E+03,8.060386E-01,8.434255E-01,8.846735E+03,7.678338E+03,4.565057E-01,7.523717E-01
21:30:00,4.926349E+03,4.308140E+03,2.542522E-01,4.222138E-01,8.158746E+03,1.314091E+04,4.210683E-01,1.288815E+00,5.140050E+03,4.218066E+03,2.652792E-01,4.133489E-01,3.979741E+02,4.637862E+02,2.054111E-02,4.544068E-02,9.809205E+03,7.122865E+03,5.061325E-01,6.980034E-01,1.081855E+04,6.302379E+03,5.582000E-01,6.176262E-01,1.562176E+04,8.437196E+03,8.060386E-01,8.267842E-01,8.846735E+03,7.617558E+03,4.565057E-01,7.464180E-01
21:40:00,4.926349E+03,4.143676E+03,2.542522E-01,4.060780E-01,8.158746E+03,1.132977E+04,4.210683E-01,1.111069E+00,5.140050E+03,4.014908E+03,2.652792E-01,3.934367E-01,3.979741E+02,4.552361E+02,2.054111E-02,4.460296E-02,9.809205E+03,6.964929E+03,5.061325E-01,6.825289E-01,1.081855E+04,6.123321E+03,5.582000E-01,6.000788E-01,1.562176E+04,8.265939E+03,8.060386E-01,8.100073E-01,8.846735E+03,7.553435E+03,4.565057E-01,7.401398E-01
21:50:00,4.926349E+03,3.987837E+03,2.542522E-01,3.907922E-01,8.158746E+03,9.516153E+03,4.210683E-01,9.330699E-01,5.140050E+03,3.812522E+03,2.652792E-01,3.735992E-01,3.979741E+02,4.475922E+02,2.054111E-02,4.385402E-02,9.809205E+03,6.803837E+03,5.061325E-01,6.667471E-01,1.081855E+04,5.940744E+03,5.582000E-01,5.821879E-01,1.562176E+04,8.093043E+03,8.060386E-01,7.930724E-01,8.846735E+03,7.486184E+03,4.565057E-01,7.335576E-01
22:00:00,4.926349E+03,3.838375E+03,2.542522E-01,3.761350E-01,8.158746E+03,7.700163E+03,4.210683E-01,7.548312E-01,5.140050E+03,3.610718E+03,2.652792E-01,3.538182E-01,3.979741E+02,4.406541E+02,2.054111E-02,4.317424E-02,9.809205E+03,6.640043E+03,5.061325E-01,6.507016E-01,1.081855E+04,5.754848E+03,5.582000E-01,5.639723E-01,1.562176E+04,7.918267E+03,8.060386E-01,7.759549E-01,8.846735E+03,7.415938E+03,4.565057E-01,7.266837E-01
22:10:00,4.926349E+03,3.763121E+03,2.542522E-01,3.687526E-01,8.158746E+03,7.610447E+03,4.210683E-01,7.459161E-01,5.140050E+03,3.565544E+03,2.652792E-01,3.493858E-01,3.979741E+02,4.343272E+02,2.054111E-02,4.255435E-02,9.809205E+03,6.557071E+03,5.061325E-01,6.425771E-01,1.081855E+04,5.676281E+03,5.582000E-01,5.562753E-01,1.562176E+04,7.809084E+03,8.060386E-01,7.652659E-01,8.846735E+03,7.350257E+03,4.565057E-01,7.202581E-01
22:20:00,4.926349E+03,3.694442E+03,2.542522E-01,3.620173E-01,8.158746E+03,7.520743E+03,4.210683E-01,7.370740E-01,5.140050E+03,3.523890E+03,2.652792E-01,3.453002E-01,3.979741E+02,4.286491E+02,2.054111E-02,4.199803E-02,9.809205E+03,6.481268E+03,5.061325E-01,6.351569E-01,1.081855E+04,5.605167E+03,5.582000E-01,5.493112E-01,1.562176E+04,7.707883E+03,8.060386E-01,7.553605E-01,8.846735E+03,7.287794E+03,4.565057E-01,7.141485E-01
22:30:00,4.926349E+03,3.631417E+03,2.542522E-01,3.558373E-01,8.158746E+03,7.442329E+03,4.210683E-01,7.293494E-01,5.140050E+03,3.484652E+03,2.652792E-01,3.414518E-01,3.979741E+02,4.235841E+02,2.054111E-02,4.150177E-02,9.809205E+03,6.410269E+03,5.061325E-01,6.282061E-01,1.081855E+04,5.538465E+03,5.582000E-01,5.427787E-01,1.562176E+04,7.612327E+03,8.060386E-01,7.460063E-01,8.846735E+03,7.227984E+03,4.565057E-01,7.082974E-01
22:40:00,4.926349E+03,3.572994E+03,2.542522E-01,3.501092E-01,8.158746E+03,7.368643E+03,4.210683E-01,7.220984E-01,5.140050E+03,3.447378E+03,2.652792E-01,3.377967E-01,3.979741E+02,4.190358E+02,2.054111E-02,4.105614E-02,9.809205E+03,6.343266E+03,5.061325E-01,6.216446E-01,1.081855E+04,5.475304E+03,5.582000E-01,5.365918E-01,1.562176E+04,7.521662E+03,8.060386E-01,7.371280E-01,8.846735E+03,7.170649E+03,4.565057E-01,7.026860E-01
22:50:00,4.926349E+03,3.518395E+03,2.542522E-01,3.447565E-01,8.158746E+03,7.299258E+03,4.210683E-01,7.152778E-01,5.140050E+03,3.411837E+03,2.652792E-01,3.343121E-01,3.979741E+02,4.149083E+02,2.054111E-02,4.065174E-02,9.809205E+03,6.279699E+03,5.061325E-01,6.154180E-01,1.081855E+04,5.415155E+03,5.582000E-01,5.306990E-01,1.562176E+04,7.435327E+03,8.060386E-01,7.286711E-01,8.846735E+03,7.115580E+03,4.565057E-01,6.972941E-01
23:00:00,4.926349E+03,3.466989E+03,2.542522E-01,3.397172E-01,8.158746E+03,7.233488E+03,4.210683E-01,7.088180E-01,5.140050E+03,3.377839E+03,2.652792E-01,3.309792E-01,3.979741E+02,4.111218E+02,2.054111E-02,4.028074E-02,9.809205E+03,6.219181E+03,5.061325E-01,6.094889E-01,1.081855E+04,5.357684E+03,5.582000E-01,5.250677E-01,1.562176E+04,7.352918E+03,8.060386E-01,7.205974E-01,8.846735E+03,7.062605E+03,4.565057E-01,6.921058E-01
23:10:00,4.926349E+03,3.418058E+03,2.542522E-01,3.349208E-01,8.158746E+03,7.170267E+03,4.210683E-01,7.026124E-01,5.140050E+03,3.344937E+03,2.652792E-01,3.277541E-01,3.979741E+02,4.076123E+02,2.054111E-02,3.993689E-02,9.809205E+03,6.160612E+03,5.061325E-01,6.037502E-01,1.081855E+04,5.301762E+03,5.582000E-01,5.195878E-01,1.562176E+04,7.272851E+03,8.060386E-01,7.127520E-01,8.846735E+03,7.010852E+03,4.565057E-01,6.870362E-01
23:20:00,4.926349E+03,3.371222E+03,2.542522E-01,3.303301E-01,8.158746E+03,7.109182E+03,4.210683E-01,6.966192E-01,5.140050E+03,3.312995E+03,2.652792E-01,3.246233E-01,3.979741E+02,4.043291E+02,2.054111E-02,3.961521E-02,9.809205E+03,6.103736E+03,5.061325E-01,5.981770E-01,1.081855E+04,5.247134E+03,5.582000E-01,5.142346E-01,1.562176E+04,7.194752E+03,8.060386E-01,7.050991E-01,8.846735E+03,6.960168E+03,4.565057E-01,6.820707E-01
23:30:00,4.926349E+03,3.326189E+03,2.542522E-01,3.259163E-01,8.158746E+03,7.049941E+03,4.210683E-01,6.908086E-01,5.140050E+03,3.281919E+03,2.652792E-01,3.215777E-01,3.979741E+02,4.012320E+02,2.054111E-02,3.931176E-02,9.809205E+03,6.048338E+03,5.061325E-01,5.927483E-01,1.081855E+04,5.193617E+03,5.582000E-01,5.089899E-01,1.562176E+04,7.118353E+03,8.060386E-01,6.976124E-01,8.846735E+03,6.910413E+03,4.565057E-01,6.771958E-01
23:40:00,4.926349E+03,3.282742E+03,2.542522E-01,3.216582E-01,8.158746E+03,6.992322E+03,4.210683E-01,6.851586E-01,5.140050E+03,3.251639E+03,2.652792E-01,3.186101E-01,3.979741E+02,3.982888E+02,2.054111E-02,3.902340E-02,9.809205E+03,5.994240E+03,5.061325E-01,5.874469E-01,1.081855E+04,5.141065E+03,5.582000E-01,5.038399E-01,1.562176E+04,7.043439E+03,8.060386E-01,6.902711E-01,8.846735E+03,6.861464E+03,4.565057E-01,6.723996E-01
23:50:00,4.926349E+03,3.240673E+03,2.542522E-01,3.175352E-01,8.158746E+03,6.936161E+03,4.210683E-01,6.796525E-01,5.140050E+03,3.222101E+03,2.652792E-01,3.157154E-01,3.979741E+02,3.954743E+02,2.054111E-02,3.874764E-02,9.809205E+03,5.941295E+03,5.061325E-01,5.822583E-01,1.081855E+04,5.089367E+03,5.582000E-01,4.987733E-01,1.562176E+04,6.969837E+03,8.060386E-01,6.830581E-01,8.846735E+03,6.813221E+03,4.565057E-01,6.676724E-01
24:00:00,4.926349E+03,3.199811E+03,2.542522E-01,3.135307E-01,8.158746E+03,6.881342E+03,4.210683E-01,6.742786E-01,5.140050E+03,3.193271E+03,2.652792E-01,3.128903E-01,3.979741E+02,3.927684E+02,2.054111E-02,3.848252E-02,9.809205E+03,5.889377E+03,5.061325E-01,5.771704E-01,1.081855E+04,5.038430E+03,5.582000E-01,4.937815E-01,1.562176E+04,6.897406E+03,8.060386E-01,6.759599E-01,8.846735E+03,6.765602E+03,4.565057E-01,6.630062E-01
Peak,4.926349E+03,3.831051E+04,2.542522E-01,3.764143E+00,8.158746E+03,2.602925E+04,4.210683E-01,2.552960E+00,5.140050E+03,1.436975E+04,2.652792E-01,1.409379E+00,3.979741E+02,6.990065E+02,2.054111E-02,6.848701E-02,9.809205E+03,1.693829E+04,5.061325E-01,1.660781E+00,1.081855E+04,1.961700E+04,5.582000E-01,1.923880E+00,1.562176E+04,2.442738E+04,8.060386E-01,2.394718E+00,8.846735E+03,1.380279E+04,4.565057E-01,1.352725E+00

Peak Vol Flow (m3/s),,,2.162221E-01,3.201116E+00,,,3.580864E-01,2.171097E+00,,,2.255997E-01,1.198569E+00,,,1.746864E-02,5.824296E-02,,,4.304270E-01,1.412367E+00,,,4.747064E-01,1.636113E+00,,,6.854742E-01,2.036524E+00,,,3.882232E-01,1.150389E+00
