Time,PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Tot Cool Cap [W]
22:00:00,7.799581E+00,1.084707E+05,8.312333E+00,1.115923E+05,2.502750E+05,7.799581E+00,1.429556E+05,8.025474E+00,7.225762E+04,2.432604E+05,7.799581E+00,1.233619E+05,8.190903E+00,9.432381E+04,3.286386E+05,7.799581E+00,1.249294E+05,8.175166E+00,9.249961E+04,3.085440E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
22:10:00,7.799581E+00,1.094308E+05,8.291939E+00,1.102978E+05,2.486120E+05,7.799581E+00,1.439157E+05,8.017251E+00,7.119669E+04,2.393667E+05,7.799581E+00,1.243220E+05,8.170306E+00,9.308090E+04,3.236817E+05,7.799581E+00,1.258895E+05,8.154765E+00,9.126497E+04,3.067353E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
22:20:00,7.799581E+00,1.103909E+05,8.272882E+00,1.090260E+05,2.469942E+05,7.799581E+00,1.448758E+05,8.009451E+00,7.014151E+04,2.355116E+05,7.799581E+00,1.252821E+05,8.151021E+00,9.185785E+04,3.188185E+05,7.799581E+00,1.268496E+05,8.135671E+00,9.004982E+04,3.049807E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
22:30:00,7.799581E+00,1.113509E+05,8.254825E+00,1.077719E+05,2.454109E+05,7.799581E+00,1.458358E+05,8.002029E+00,6.909150E+04,2.316930E+05,7.799581E+00,1.262422E+05,8.132788E+00,9.065125E+04,3.140368E+05,7.799581E+00,1.278096E+05,8.117607E+00,8.885063E+04,3.032696E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
22:40:00,7.799581E+00,1.123110E+05,8.237649E+00,1.065336E+05,2.438582E+05,7.799581E+00,1.467959E+05,7.994949E+00,6.804623E+04,2.279092E+05,7.799581E+00,1.272022E+05,8.115477E+00,8.945933E+04,3.093298E+05,7.799581E+00,1.287697E+05,8.100446E+00,8.766568E+04,3.015967E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
22:50:00,7.799581E+00,1.132711E+05,8.221258E+00,1.053097E+05,2.423329E+05,7.799581E+00,1.477560E+05,7.988177E+00,6.700528E+04,2.241586E+05,7.799581E+00,1.281623E+05,8.098984E+00,8.828057E+04,3.046919E+05,7.799581E+00,1.297298E+05,8.084087E+00,8.649352E+04,2.976428E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
23:00:00,7.799581E+00,1.142312E+05,8.205580E+00,1.040988E+05,2.408328E+05,7.799581E+00,1.487161E+05,7.981685E+00,6.596832E+04,2.204399E+05,7.799581E+00,1.291224E+05,8.083228E+00,8.711382E+04,3.001187E+05,7.799581E+00,1.306899E+05,8.068450E+00,8.533302E+04,2.931277E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
23:10:00,7.799581E+00,1.151913E+05,8.190332E+00,1.028971E+05,2.393492E+05,7.799581E+00,1.496762E+05,7.975365E+00,6.493436E+04,2.167495E+05,7.799581E+00,1.300825E+05,8.067923E+00,8.595576E+04,2.955983E+05,7.799581E+00,1.316500E+05,8.053251E+00,8.418096E+04,2.886641E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
23:20:00,7.799581E+00,1.161514E+05,8.175451E+00,1.017038E+05,2.378802E+05,7.799581E+00,1.506363E+05,7.969194E+00,6.390315E+04,2.130867E+05,7.799581E+00,1.310426E+05,8.053003E+00,8.480551E+04,2.911274E+05,7.799581E+00,1.326101E+05,8.038427E+00,8.303652E+04,2.842489E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
23:30:00,7.799581E+00,1.171115E+05,8.160887E+00,1.005181E+05,2.364240E+05,7.799581E+00,1.515964E+05,7.963152E+00,6.287447E+04,2.094503E+05,7.799581E+00,1.320027E+05,8.038415E+00,8.366240E+04,2.867032E+05,7.799581E+00,1.335702E+05,8.023928E+00,8.189903E+04,2.798794E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
23:40:00,7.799581E+00,1.180716E+05,8.146597E+00,9.933927E+04,2.349795E+05,7.799581E+00,1.525565E+05,7.957221E+00,6.184815E+04,2.058397E+05,7.799581E+00,1.329628E+05,8.024120E+00,8.252589E+04,2.823238E+05,7.799581E+00,1.345303E+05,8.015765E+00,8.082902E+04,2.757619E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
23:50:00,7.799581E+00,1.190317E+05,8.132548E+00,9.816688E+04,2.335454E+05,7.799581E+00,1.535166E+05,7.951388E+00,6.082403E+04,2.022542E+05,7.799581E+00,1.339229E+05,8.015499E+00,8.145055E+04,2.781752E+05,7.799581E+00,1.354904E+05,8.009965E+00,7.978454E+04,2.717522E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
24:00:00,7.799581E+00,1.199918E+05,8.118714E+00,9.700052E+04,2.321212E+05,7.799581E+00,1.544767E+05,7.945639E+00,5.980199E+04,1.986931E+05,7.799581E+00,1.348830E+05,8.009768E+00,8.040636E+04,2.741537E+05,7.799581E+00,1.364505E+05,8.004247E+00,7.874231E+04,2.677705E+05,8.141465E+00,4.908612E+05,7.799581E+00,0.000000E+00,0.000000E+00,7.799581E+00,3.409302E+05,7.799581E+00,0.000000E+00,0.000000E+00,8.109332E+00,4.824049E+05,7.799581E+00,0.000000E+00,0.000000E+00
Coinc Peak   ,8.141465E+00,1.695136E+01,4.908612E+05,3.436165E+05
NonCoinc Peak,8.141465E+00,1.739613E+01,4.908612E+05,3.436165E+05
